0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.6045371832132997,-4.0747199978125925,4.394341337151008,-8.98553769345528,7.90277343921668,-2.7558431742248466,10.630958140948758,-5.3732390149102525,4.009599967526057,-4.229498206067578,-10.220173250865399,4.333097762169221,1.5424827860705865,4.25041609378097,5.84612821811183,-6.965729070447569,-5.341466931640535,11.272064028890247,-7.985410279939763,-5.185178148536975
6.132879683102573,-3.6927844820277773,5.469924978198314,-8.78437430778207,7.523395592548792,-6.9508669217918735,9.389545881612825,-4.439576948132755,-5.035253718023853,-6.491367655383828,-6.440951312125068,4.191094972176199,3.0662115481354637,3.6428990839345676,8.594143482936264,-6.743492017092107,-3.9903968219968573,4.802643616545651,-3.6395618387502746,-7.97528999105992
0.6632383612682156,3.5179232018429847,7.960803940787109,-10.325391913475691,9.094814905714543,-6.112665121168656,2.733139818427044,1.8495362032934306,-7.914764933881062,5.470823863074009,4.4805028036782275,-2.527806743363795,1.5262834688098488,4.6912121343660305,-3.5078230120939784,7.6286658610185665,-5.462214820255728,1.409860339128886,-2.4904848822930936,-3.6839088425023454
-1.7612824118419472,4.54265660270476,-6.824370360495696,-4.0455681295810955,3.34041367245241,1.547007834395889,4.343557430102105,5.525953858450418,-5.910195537102145,-11.212214508756862,6.171441070432556,-2.410178644436051,-5.000470394224109,6.040920969209976,1.6892097867810438,-2.4268566044326123,3.427620277465785,-0.4023283039306613,-10.230522874957405,-7.3488670116217625
-5.438840544992423,9.987606059327751,-4.551035006673922,-3.811888945334625,-0.1729508229440868,1.5952634587747498,5.984809179593239,4.883072939804265,-5.543870290094634,-7.128993398941559,5.795475601079879,-2.6769295501290977,-1.4555190229700001,8.249824182252484,6.378696586029972,-1.202033433542544,8.614544662420725,-1.844604373578753,-7.525652692849369,-9.050910341795031
-0.5005525372811226,7.85137315485974,3.3415868548532477,-12.985753646508678,8.519234767447196,-4.88626103601036,-3.1622581659769837,-3.409659732086392,-9.528965041962966,-0.11397263439316138,7.813741442782853,-3.558625488344017,-3.2624308727446145,4.313110298222355,-0.971220160176167,2.835400849788631,-0.05959971886033788,2.7460778661136276,-3.656723898404305,-2.3947803065746225
0.5701451608184223,7.847622852766443,-0.8262529049086487,-7.194034760251519,8.740742901188119,-5.673184032870343,-1.5670734766207466,-2.6879150001048475,-9.583916013405554,2.0144587711212405,4.9056846007557215,-4.674797981811926,8.542764624547845,2.0942501355700283,1.8689348089658067,4.285202938204524,-4.277732445043969,4.973484214367826,-6.352396610505211,-7.216934067275532
3.37830556349201,-3.062386160415623,5.571198751313425,-4.106776893319763,13.138841212666845,-1.0474028697820446,12.212282817924034,-5.168078239106522,-4.011046413504482,-2.703065135217691,-7.702456887467024,0.4496347115717039,3.067921639402375,3.094648614098541,9.830519981800656,-5.296335582483895,-1.3394618596678454,7.919976266313665,-6.473216521433631,-4.067676876032879
-4.928830888624471,2.299443195998696,-10.281911658647513,-9.293321451892469,-4.538585465975279,5.477406559396334,6.106731935212948,4.698784856591014,-2.499359740818017,-13.155077778112657,6.232174213944121,-3.0144913205413904,-8.736081384065612,3.7023269714466953,4.773310484929809,1.0162936861129344,6.610660860589405,-0.5057043694153007,-8.728221831502937,-7.092650270304384
-7.750159495559787,5.066663869858143,-5.393682827296684,-4.28788946222327,-1.604134279425917,-1.1601947688483905,8.129693107921796,6.094795138374052,-6.324520976969366,-8.306263980578278,4.568632257021901,-6.462823442339558,-3.649351854332703,8.345252922414392,5.132876233117073,1.0099050982714985,7.8209872851805455,-0.05597113564509293,-10.785777254188467,-1.5772646979594178
-8.53257202164828,5.19616979610885,-2.994581359073301,-5.674155623968473,-6.366975347232849,-0.5103729584424284,12.431845250452358,8.793975315412759,-4.907267435553935,-10.804499903226734,7.981695099310941,-4.1381182662773455,-2.848217713251607,4.459642564395499,6.270247940339038,-0.13084798641319065,8.962840284447504,-3.872839853368649,-9.835725506842932,-3.3773555265888984
5.285759460454152,4.645915158380792,5.055495038398272,-10.475280160299814,4.753476986924328,-6.358783590523821,-2.7476829352222505,-4.684456034660883,-8.180197842581807,-6.630969163936632,8.21069065406119,0.638208819121898,0.7357415367960637,-0.04690645083675138,-6.939410351648157,5.899206823855123,-2.3695203386672867,2.829815730989776,-5.068170647774541,1.801126857725154
8.104794296492273,-3.3608667274488235,2.196662812530264,-12.027075287991066,10.766736902707377,-0.44228470681173393,11.987655231494722,-10.2302463182463,5.128987985488548,2.8301059422460435,-6.386641719584577,-1.844818831220223,-2.8354995877517286,5.278430603025599,4.326515813256359,-11.624496352923696,-7.212539679904905,6.982416506518125,-8.203998439841898,-8.751594904935832
2.191028875957005,4.867885939671845,4.274804441837206,-6.89672725910984,9.79153412638776,-7.59907859022702,-0.4943893817304299,-3.08426191823442,-13.477867451049395,-2.106743276306975,4.708487100481396,-6.949041856105198,-0.8488078326205453,-3.2067216810743306,0.6872931239902358,3.7081520731904654,0.5944005049103587,3.5076951164621595,-8.090025063025568,-2.403601525649618
-4.996156812666919,6.682022148714256,-8.40194368846476,-7.019876546559336,-1.838318441550585,0.9438585783091094,7.7538294788431354,6.606071433569835,-7.042554549300529,-8.590690869825652,6.964875344059961,-7.5893628290186435,-3.4607231461377967,1.0793540142044709,5.323199939460958,-1.9061739979726653,9.263803727960552,-1.0489254076271708,-10.210314944116408,-2.6992560516477915
-4.386759216034406,4.385725126542754,-5.234855387299346,0.35701371875422616,-2.225895046353876,3.4833510888783934,9.34737101438845,7.968425461925439,-1.7975494608433493,-14.643257196738665,9.954805866218045,-5.564834730129873,-3.28750361219474,2.3304518048155356,8.757025710322141,0.5595975436083763,6.999820845813121,-0.23441083193774226,-8.710427679702212,-0.36568350496544433
6.457841103509205,-1.8766292734680263,0.025471640048432942,-8.845036592985338,12.994035458666598,-4.470947164130589,11.315295727087875,-1.8977071399993939,0.24695250112206968,-0.13081879338026425,-4.367814261487613,0.9169554850528621,-0.5667535970425372,7.451387061449967,9.215768836691485,-10.916634396964147,-13.350008923033908,10.498607244099546,-5.053777211518546,-7.701977708370164
1.8393348405164494,0.5530461865530176,6.975218752293659,-7.110103890113077,8.162484297742235,-5.091605328285599,-0.10055016132264938,-3.9540505579784853,-6.444540913319215,1.4010407957012787,10.593128042623404,0.028876798009477067,-3.8313946919840687,0.44184297586334575,-2.492499046463962,7.2547119836861125,-2.4350826144821087,3.1291260854980427,-7.058672456545691,-5.948368661008881
4.130053143422048,2.361059403045394,2.80629367837782,-7.735858695506803,6.051961995139376,-4.038237985667824,-1.140319678908777,-4.913692578546157,-10.111613557930548,2.318240519257978,5.2026112743336865,-8.369525217054562,-3.7583909970221434,-3.02412485555539,-5.586141588042198,8.29870124840639,0.05452783878388834,2.1365020335462854,-3.982541984110547,-5.566549537269367
3.2235903923232,-6.043324748707706,2.6484659486560416,-13.071963294496118,8.364558049668704,-3.6417220628047327,12.905263434899714,-6.185979423552227,1.3953166383967694,-0.7894381162788435,-9.126515586523203,-1.6760934637013811,3.630698967236281,3.9791127739963246,9.962248360936755,-4.997782618274972,-5.049726061944034,14.155648485725585,-7.069223109971671,-4.861060428010712
7.440012286851011,-0.5851951953227565,2.44808159744292,-9.668526204648973,10.267864407149531,2.981210947879908,8.537325576779333,-4.416690473412249,2.3071078610323172,-0.4066562134845326,-10.012389856557137,0.3565416072697012,-5.9961212933164845,8.271921917671092,9.951255598117328,-6.652551703043033,-5.16623641791834,11.443206821018945,-7.31406031576866,-3.634708446588494
5.55728635299856,-0.29548207744454924,6.8550992400208575,-5.230869932233485,9.652525905568691,-2.5487512328584683,8.906898103850425,-7.955417570681085,0.3586462999645619,-2.544214291074817,-2.6553405182230767,-1.987170119313781,0.9932991081659105,4.957173357188735,9.37271242792318,-7.910231862397732,-9.746160579606514,8.17148332161528,-5.3140861156772585,1.9697209471867971
-7.70570020004213,-0.522468428427799,-3.740861835672661,-6.917024738713145,-0.3788707793536892,1.5113149130475667,10.241862763527013,7.4065479955681255,-6.537816892010813,-8.734307246591872,9.696137371361097,-7.177229399888875,-3.6711665076930062,5.325814026740449,4.509223559486173,2.812773077059884,7.942004132450014,-1.0212720260654686,-10.738909074908326,-8.73980293522018
-4.318044370809052,5.95228627475285,-9.301035542347094,-2.2836052646250167,-2.793192285517756,6.614790220868848,11.156137402078064,1.738116454708849,-5.865045161930561,-7.662929204254951,0.9770109283456918,-4.968837103501468,-5.413530391579339,4.238654701633355,3.639091564493056,2.0224630131007224,4.3003136742687165,-3.7258363383158626,-10.993039866583135,-4.429071545233683
-5.482191118101887,0.24924012729962186,-9.155149934435425,-4.038402585171733,-0.4432995778036939,0.7113745011644227,11.093648010829629,9.460479591162315,-6.223879470419559,-6.801597645783844,4.74840011641973,-11.162868787015599,2.4090121415532613,-0.16729693421047642,2.9158584203071443,2.8516586440445746,5.43621737596031,2.9529475674228527,-8.819505346730352,0.5651974176487311
0.1907754535856312,2.7034893612349133,1.4926652602941721,-7.9493091464090755,10.587354359396103,-5.954748426935822,13.679756574470955,-2.6248899689607343,4.224603013657795,-2.1547099129022764,-5.2652296716143425,-6.246675542074492,-3.515586309717593,0.7346719450927894,7.4246312240118595,-8.22830405531598,-2.522572331954435,9.745588668125231,-7.4949225765887615,-7.1006075179162895
1.5860875680272182,3.881071013846144,0.3404483957949922,-6.736638605291513,12.748465469816384,-3.637297155493854,5.109956979961561,-6.2880343154090905,-4.90910510325465,5.435852771853072,6.566039462311984,-7.422109583756781,-4.775397523292893,-1.6689242249086043,-1.606864550034873,4.114877317148268,-1.90493081580829,3.459236529813832,-8.429804115028997,-0.4615702495284517
0.19792964589324002,4.38790505865085,0.8745742235600029,-11.14904171774794,8.002936858855628,-4.553438717973927,1.5319908976511951,-8.555077778626494,-10.761925851708128,-0.0368244669750369,6.696689547995503,-0.3768988964306814,1.555519959228587,-0.760449706599029,-1.7490261414564585,-1.4703419900279258,-3.989074644233626,1.201813050244715,-7.702076306214376,1.4108432888770004
-1.654101543415731,-4.353391041341221,4.964843793313871,-1.108261550942994,13.039493930389416,-0.3103142202293214,3.8428048398038888,-1.753818900739581,5.76377901903887,0.4367267029508164,-6.542219291377468,2.0937688303447244,0.7673007999056266,4.391405366933949,9.920483185093875,-5.084960949290292,-5.871608494833645,10.507632699268235,-3.848106674773409,-0.8454759147345774
-1.6665408540411208,-3.821142714384918,-0.5847362684981938,-5.305811709346649,8.872277511302894,-8.178929738848861,6.298590930438433,-9.005610954699499,-0.31493950579673946,3.8954647104794065,-8.479002770145918,-0.7516078749925823,1.837822833595044,-0.21348883816683095,8.064128570155686,-7.039764258886516,-0.6130089698411174,10.093786344740286,-2.3906444650687844,-7.574306482821402
-3.0247007915425006,7.3356681611657795,-4.739262190167864,-3.3796017546507713,-8.590206280431655,1.583454407648794,8.060915508691677,4.983472382144051,-9.152378021561784,-10.254417351157931,1.8893324155552276,-8.917339346879384,-7.621211480720032,0.10080673988047817,2.8093618128905113,3.571826499872198,4.923576335882855,-6.583976446795516,-10.556747744026627,-1.537269877885608
4.2474733149450525,5.941870333551224,4.649165592328439,-10.496232302560434,9.620195624309668,-7.4284580570217695,1.6578971117964418,-0.07200721061052917,-8.458738358019906,1.3356777277829273,4.595859080955665,0.2553320183779273,-1.291549787546996,-1.2075373589614524,-3.580651651650232,3.9206018741954796,-5.280441007206367,-2.520000458599421,-3.8332415881866972,-3.7581618864217203
-10.939855094286848,3.8513957770331477,-3.737127424582438,-8.780253962741352,-4.660999217186371,-2.5339049047553663,11.143218818458024,4.496090970825778,-1.1290027339591475,-12.948961721670226,9.52551188319009,-4.0262086110412945,1.326134251840931,8.902032411490115,13.522174898256543,1.842282107919662,3.580492265787183,2.4111376653921957,-13.687034604785286,-7.727632420181774
6.116013727772662,-1.1323532577284723,-1.622494530727467,-7.47756717494839,9.622189912802824,-3.5508954410083984,13.102088181875981,-4.1419832210015315,-0.7661980268685116,-7.910123274657269,-8.168931876933263,6.311547762126082,6.366771537383407,2.167575588538263,8.81460392682843,-11.688566955703838,-1.8811509762399234,10.268325043801157,-5.219583250978694,-2.5786366790229556
2.200786713509068,-2.355962264205407,2.36062329522254,-10.581549353361314,8.977762041862825,-5.451719814712686,8.700960714234999,-3.7314968977314265,-1.5152672055437932,-4.7407269913273105,-10.482735218441544,1.889078304488581,-0.7586854523131348,2.0786108361053413,10.874702396470289,-3.477189708269795,-5.668515929672744,11.303966356248587,-4.220810392374614,-1.5582332779598271
-4.522524687101216,8.594463959844813,-6.233330654303315,-7.847634877819248,-5.57242072837672,1.9603642045164063,10.211245569844301,5.804229134582079,-1.1710378457142259,-7.222677650329164,0.4554589293677562,-0.33414492603765744,-2.2992730381221484,5.384054847907116,7.899966648643063,1.019752546426777,8.687766296079998,-5.840005273807762,-12.688085256540518,-8.74020180904591
-5.665928962718052,3.1461640746934574,-4.492655109469648,-4.7305225832344435,-5.751304000755638,3.732614252176028,12.71138571834609,3.376937009618666,-8.32299585172341,-12.133723717308733,0.06723169998541678,-3.6665606404014177,-0.060559294286244736,4.409627088103624,6.611040130845476,-1.2567624239329047,7.254037708055572,-3.104129513148587,-6.161528509958511,-8.246558886558406
1.4257217609185984,-1.066354261559652,4.271033640744093,-8.527940260640076,8.255795276713657,0.9283880410434677,14.880172256191507,-6.675114284650082,2.458646969378373,-1.047168471151536,-8.587480706487169,-1.430773978640116,-5.495352787456292,0.7147601814350217,10.490003678808932,-7.817660936267159,-6.762159425078895,8.54154673835681,-6.22448394227144,-7.6933694898898235
5.012060614427883,2.719494166730996,0.7509539983500035,-7.659782112567224,8.560464394927052,-6.898639738628211,-1.2444819106546072,0.026330132748627832,-14.441054264556584,2.7328288738852202,4.534063934616183,-2.064963604351088,-0.03174267928911789,-6.310893928315765,-0.6896860877461204,6.602510818319933,-0.4525343203511829,4.428373007135804,-5.515329061235652,-4.629350060320363
8.007198194136922,-2.3652901844180088,4.778731952635147,-8.263027105085197,10.567523381162854,-2.2441536737760694,12.231248343342841,-4.956747953983303,1.1303264267541877,-4.251821092952504,-8.110174331276006,0.6830044710964123,-4.640364768099727,1.8592051850394156,8.969065594763638,-9.249591880325445,-9.039408917510235,12.22339059665013,-7.570814034024796,-4.093008914477889
